type_id,group_id,type_name,group_name,category_id,category_name
15826,74,Federation Navy Light Neutron Blaster,Hybrid Weapon,7,Module
15827,74,Federation Navy Light Ion Blaster,Hybrid Weapon,7,Module
15828,74,Federation Navy Light Electron Blaster,Hybrid Weapon,7,Module
15829,74,Federation Navy Ion Blaster Cannon,Hybrid Weapon,7,Module
15830,74,Federation Navy Heavy Neutron Blaster,Hybrid Weapon,7,Module
15831,74,Federation Navy Heavy Ion Blaster,Hybrid Weapon,7,Module
15832,74,Federation Navy Heavy Electron Blaster,Hybrid Weapon,7,Module
15833,74,Federation Navy Electron Blaster Cannon,Hybrid Weapon,7,Module
15834,74,Federation Navy Dual 250mm Railgun,Hybrid Weapon,7,Module
15835,74,Federation Navy Dual 150mm Railgun,Hybrid Weapon,7,Module
15836,74,Federation Navy 75mm Railgun,Hybrid Weapon,7,Module
15837,74,Federation Navy 425mm Railgun,Hybrid Weapon,7,Module
15838,74,Federation Navy 350mm Railgun,Hybrid Weapon,7,Module
15839,154,Federation Navy 350mm Railgun Blueprint,Hybrid Weapon Blueprint,9,Blueprint
15840,74,Federation Navy 250mm Railgun,Hybrid Weapon,7,Module
15841,74,Federation Navy 200mm Railgun,Hybrid Weapon,7,Module
15842,154,Federation Navy 200mm Railgun Blueprint,Hybrid Weapon Blueprint,9,Blueprint
15843,74,Federation Navy 150mm Railgun,Hybrid Weapon,7,Module
15844,74,Federation Navy 125mm Railgun,Hybrid Weapon,7,Module
15845,53,Ammatar Navy Tachyon Beam Laser,Energy Weapon,7,Module
15846,53,Ammatar Navy Quad Beam Laser,Energy Weapon,7,Module
15847,53,Ammatar Navy Mega Pulse Laser,Energy Weapon,7,Module
15848,53,Ammatar Navy Mega Beam Laser,Energy Weapon,7,Module
15849,53,Ammatar Navy Small Focused Pulse Laser,Energy Weapon,7,Module
15850,53,Ammatar Navy Small Focused Beam Laser,Energy Weapon,7,Module
15851,53,Ammatar Navy Heavy Pulse Laser,Energy Weapon,7,Module
15852,53,Ammatar Navy Heavy Beam Laser,Energy Weapon,7,Module
15853,53,Ammatar Navy Gatling Pulse Laser,Energy Weapon,7,Module
15854,53,Ammatar Navy Focused Medium Pulse Laser,Energy Weapon,7,Module
15855,53,Ammatar Navy Focused Medium Beam Laser,Energy Weapon,7,Module
15856,53,Ammatar Navy Dual Light Pulse Laser,Energy Weapon,7,Module
15857,53,Ammatar Navy Dual Light Beam Laser,Energy Weapon,7,Module
15858,53,Ammatar Navy Dual Heavy Pulse Laser,Energy Weapon,7,Module
15859,53,Ammatar Navy Dual Heavy Beam Laser,Energy Weapon,7,Module
15860,53,Imperial Navy Tachyon Beam Laser,Energy Weapon,7,Module
15861,53,Imperial Navy Quad Beam Laser,Energy Weapon,7,Module
15862,53,Imperial Navy Mega Pulse Laser,Energy Weapon,7,Module
15863,53,Imperial Navy Mega Beam Laser,Energy Weapon,7,Module
15864,53,Imperial Navy Small Focused Pulse Laser,Energy Weapon,7,Module
15865,53,Imperial Navy Small Focused Beam Laser,Energy Weapon,7,Module
15866,53,Imperial Navy Heavy Pulse Laser,Energy Weapon,7,Module
15867,53,Imperial Navy Heavy Beam Laser,Energy Weapon,7,Module
15868,53,Imperial Navy Gatling Pulse Laser,Energy Weapon,7,Module
15869,53,Imperial Navy Focused Medium Pulse Laser,Energy Weapon,7,Module
15870,53,Imperial Navy Focused Medium Beam Laser,Energy Weapon,7,Module
15871,53,Imperial Navy Dual Light Pulse Laser,Energy Weapon,7,Module
15872,53,Imperial Navy Dual Light Beam Laser,Energy Weapon,7,Module
15873,53,Imperial Navy Dual Heavy Pulse Laser,Energy Weapon,7,Module
15874,53,Imperial Navy Dual Heavy Beam Laser,Energy Weapon,7,Module
15875,68,Ammatar Navy Small Energy Nosferatu,Energy Nosferatu,7,Module
15876,148,Ammatar Navy Small Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,9,Blueprint
15877,68,Ammatar Navy Medium Energy Nosferatu,Energy Nosferatu,7,Module
15878,148,Ammatar Navy Medium Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,9,Blueprint
15879,68,Ammatar Navy Heavy Energy Nosferatu,Energy Nosferatu,7,Module
15880,148,Ammatar Navy Heavy Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,9,Blueprint
15881,68,Imperial Navy Small Energy Nosferatu,Energy Nosferatu,7,Module
15882,148,Imperial Navy Small Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,9,Blueprint
15883,68,Imperial Navy Medium Energy Nosferatu,Energy Nosferatu,7,Module
15884,148,Imperial Navy Medium Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,9,Blueprint
15885,68,Imperial Navy Heavy Energy Nosferatu,Energy Nosferatu,7,Module
15886,148,Imperial Navy Heavy Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,9,Blueprint
15887,52,Caldari Navy Warp Scrambler,Warp Scrambler,7,Module
15888,132,Caldari Navy Warp Scrambler Blueprint,Warp Scrambler Blueprint,9,Blueprint
15889,52,Caldari Navy Warp Disruptor,Warp Scrambler,7,Module
15890,132,Caldari Navy Warp Disruptor Blueprint,Warp Scrambler Blueprint,9,Blueprint
15891,52,Republic Fleet Warp Disruptor,Warp Scrambler,7,Module
15892,132,Republic Fleet Warp Disruptor Blueprint,Warp Scrambler Blueprint,9,Blueprint
15893,52,Republic Fleet Warp Scrambler,Warp Scrambler,7,Module
15894,132,Republic Fleet Warp Scrambler Blueprint,Warp Scrambler Blueprint,9,Blueprint
15895,302,Federation Navy Magnetic Field Stabilizer,Magnetic Field Stabilizer,7,Module
15896,139,Federation Navy Magnetic Field Stabilizer Blueprint,Gunnery Upgrade Blueprint,9,Blueprint
15897,40,Caldari Navy X-Large Shield Booster,Shield Booster,7,Module
15898,40,Caldari Navy Small Shield Booster,Shield Booster,7,Module
15899,40,Caldari Navy Medium Shield Booster,Shield Booster,7,Module
15900,40,Caldari Navy Large Shield Booster,Shield Booster,7,Module
15901,40,Republic Fleet X-Large Shield Booster,Shield Booster,7,Module
15902,40,Republic Fleet Small Shield Booster,Shield Booster,7,Module
15903,40,Republic Fleet Medium Shield Booster,Shield Booster,7,Module
15904,40,Republic Fleet Large Shield Booster,Shield Booster,7,Module
15905,338,Caldari Navy Shield Boost Amplifier,Shield Boost Amplifier,7,Module
15906,360,Caldari Navy Shield Boost Amplifier Blueprint,Shield Boost Amplifier Blueprint,9,Blueprint
15907,338,Republic Fleet Shield Boost Amplifier,Shield Boost Amplifier,7,Module
15908,360,Republic Fleet Shield Boost Amplifier Blueprint,Shield Boost Amplifier Blueprint,9,Blueprint
15909,295,Caldari Navy EM Shield Amplifier,Shield Resistance Amplifier,7,Module
15910,296,Caldari Navy EM Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15911,295,Caldari Navy Kinetic Shield Amplifier,Shield Resistance Amplifier,7,Module
15912,296,Caldari Navy Kinetic Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15913,295,Caldari Navy Thermal Shield Amplifier,Shield Resistance Amplifier,7,Module
15914,296,Caldari Navy Thermal Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15915,295,Caldari Navy Explosive Shield Amplifier,Shield Resistance Amplifier,7,Module
15916,296,Caldari Navy Explosive Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15917,295,Republic Fleet EM Shield Amplifier,Shield Resistance Amplifier,7,Module
15918,296,Republic Fleet EM Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15919,295,Republic Fleet Kinetic Shield Amplifier,Shield Resistance Amplifier,7,Module
15920,296,Republic Fleet Kinetic Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15921,295,Republic Fleet Thermal Shield Amplifier,Shield Resistance Amplifier,7,Module
15922,296,Republic Fleet Thermal Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15923,295,Republic Fleet Explosive Shield Amplifier,Shield Resistance Amplifier,7,Module
15924,296,Republic Fleet Explosive Shield Amplifier Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
15925,72,Caldari Navy Small Graviton Smartbomb,Smart Bomb,7,Module
15926,152,Caldari Navy Small Graviton Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15927,72,Caldari Navy Micro Graviton Smartbomb,Smart Bomb,7,Module
15928,152,Caldari Navy Micro Graviton Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15929,72,Caldari Navy Medium Graviton Smartbomb,Smart Bomb,7,Module
15930,152,Caldari Navy Medium Graviton Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15931,72,Caldari Navy Large Graviton Smartbomb,Smart Bomb,7,Module
15932,152,Caldari Navy Large Graviton Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15933,72,Republic Fleet Micro Proton Smartbomb,Smart Bomb,7,Module
15935,72,Republic Fleet Small Proton Smartbomb,Smart Bomb,7,Module
15936,152,Republic Fleet Small Proton Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15937,72,Republic Fleet Medium Proton Smartbomb,Smart Bomb,7,Module
15938,152,Republic Fleet Medium Proton Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15939,72,Republic Fleet Large Proton Smartbomb,Smart Bomb,7,Module
15940,152,Republic Fleet Large Proton Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15941,72,Ammatar Navy Small EMP Smartbomb,Smart Bomb,7,Module
15942,152,Ammatar Navy Small EMP Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15943,72,Ammatar Navy Micro EMP Smartbomb,Smart Bomb,7,Module
15945,72,Ammatar Navy Medium EMP Smartbomb,Smart Bomb,7,Module
15946,152,Ammatar Navy Medium EMP Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15947,72,Ammatar Navy Large EMP Smartbomb,Smart Bomb,7,Module
15948,152,Ammatar Navy Large EMP Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15949,72,Federation Navy Small Plasma Smartbomb,Smart Bomb,7,Module
15950,152,Federation Navy Small Plasma Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15951,72,Federation Navy Micro Plasma Smartbomb,Smart Bomb,7,Module
15953,72,Federation Navy Medium Plasma Smartbomb,Smart Bomb,7,Module
15954,152,Federation Navy Medium Plasma Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15955,72,Federation Navy Large Plasma Smartbomb,Smart Bomb,7,Module
15956,152,Federation Navy Large Plasma Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15957,72,Imperial Navy Small EMP Smartbomb,Smart Bomb,7,Module
15958,152,Imperial Navy Small EMP Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15959,72,Imperial Navy Micro EMP Smartbomb,Smart Bomb,7,Module
15960,152,Imperial Navy Micro EMP Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15961,72,Imperial Navy Medium EMP Smartbomb,Smart Bomb,7,Module
15962,152,Imperial Navy Medium EMP Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15963,72,Imperial Navy Large EMP Smartbomb,Smart Bomb,7,Module
15964,152,Imperial Navy Large EMP Smartbomb Blueprint,Smart Bomb Blueprint,9,Blueprint
15965,211,Republic Fleet Tracking Enhancer,Tracking Enhancer,7,Module
15966,344,Republic Fleet Tracking Enhancer Blueprint,Tracking Enhancer Blueprint,9,Blueprint
15967,209,Federation Navy Remote Tracking Computer,Remote Tracking Computer,7,Module
15968,345,Federation Navy Remote Tracking Computer  Blueprint,Remote Tracking Computer Blueprint,9,Blueprint
15969,671,Caldari Navy Gamma I Support Frigate,Mission Caldari State Frigate,11,Entity
15970,671,Caldari Navy Gamma II Support Frigate,Mission Caldari State Frigate,11,Entity
15971,671,Caldari Navy Delta I Support Frigate,Mission Caldari State Frigate,11,Entity
15972,671,Caldari Navy Delta II Support Frigate,Mission Caldari State Frigate,11,Entity
15973,683,Republic Fleet C-2 Support Frigate,Mission Minmatar Republic Frigate,11,Entity
15974,683,Republic Fleet D-2 Support Frigate,Mission Minmatar Republic Frigate,11,Entity
15975,683,Republic Fleet C-1 Support Frigate,Mission Minmatar Republic Frigate,11,Entity
15976,683,Republic Fleet D-1 Support Frigate,Mission Minmatar Republic Frigate,11,Entity
15977,665,Ammatar Navy Gamma II Support Frigate,Mission Amarr Empire Frigate,11,Entity
15978,665,Ammatar Navy Gamma I Support Frigate,Mission Amarr Empire Frigate,11,Entity
15979,409,Ammatar Slave Trader Insignia,Empire Insignia Drops,17,Commodity
15980,409,Amarr Empire Slave Trader Insignia,Empire Insignia Drops,17,Commodity
15981,409,Khanid Slave Trader Insignia,Empire Insignia Drops,17,Commodity
15982,665,Ammatar Navy Delta I Support Frigate,Mission Amarr Empire Frigate,11,Entity
15983,665,Ammatar Navy Delta II Support Frigate,Mission Amarr Empire Frigate,11,Entity
15984,665,Imperial Navy Gamma II Support Frigate,Mission Amarr Empire Frigate,11,Entity
15985,665,Imperial Navy Gamma I Support Frigate,Mission Amarr Empire Frigate,11,Entity
15986,665,Imperial Navy Delta II Support Frigate,Mission Amarr Empire Frigate,11,Entity
15987,665,Imperial Navy Delta I Support Frigate,Mission Amarr Empire Frigate,11,Entity
15988,677,Federation Navy Gamma II Support Frigate,Mission Gallente Federation Frigate,11,Entity
15989,677,Federation Navy Delta II Support Frigate,Mission Gallente Federation Frigate,11,Entity
15990,677,Federation Navy Gamma I Support Frigate,Mission Gallente Federation Frigate,11,Entity
15991,677,Federation Navy Delta I Support Frigate,Mission Gallente Federation Frigate,11,Entity
15992,409,Imperial Navy Sergeant Insignia II,Empire Insignia Drops,17,Commodity
15993,409,Ammatar Navy Sergeant Insignia II,Empire Insignia Drops,17,Commodity
15994,409,Federation Navy Sergeant Insignia II,Empire Insignia Drops,17,Commodity
15996,409,Caldari Navy Captain Insignia IV,Empire Insignia Drops,17,Commodity
15997,409,Republic Fleet Private Insignia IV,Empire Insignia Drops,17,Commodity
15998,409,Republic Fleet Private Insignia V,Empire Insignia Drops,17,Commodity
15999,409,Caldari Navy Captain Insignia V,Empire Insignia Drops,17,Commodity
16000,409,Imperial Navy Sergeant Insignia III,Empire Insignia Drops,17,Commodity
16001,409,Ammatar Navy Sergeant Insignia III,Empire Insignia Drops,17,Commodity
16002,409,Federation Navy Sergeant Insignia III,Empire Insignia Drops,17,Commodity
16003,747,Eifyr and Co. 'Rogue' Navigation NN-605,Cyber Navigation,20,Implant
16004,747,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-705,Cyber Navigation,20,Implant
16005,747,Eifyr and Co. 'Rogue' Fuel Conservation FC-805,Cyber Navigation,20,Implant
16006,747,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-905,Cyber Navigation,20,Implant
16008,747,Eifyr and Co. 'Rogue' Acceleration Control AC-603,Cyber Navigation,20,Implant
16009,747,Eifyr and Co. 'Rogue' Acceleration Control AC-605,Cyber Navigation,20,Implant
16010,818,Mercenary Wingman,Mission Generic Frigates,11,Entity
16019,699,Mordus Rookie,Mission Mordu Frigate,11,Entity
16020,699,Mordus Sabre,Mission Mordu Frigate,11,Entity
16021,699,Mordus Rapier,Mission Mordu Frigate,11,Entity
16022,699,Mordus Gladius,Mission Mordu Frigate,11,Entity
16023,699,Mordus Katana,Mission Mordu Frigate,11,Entity
16024,699,Mordus Squad Leader,Mission Mordu Frigate,11,Entity
16025,384,Decapitator Light Missile,Light Missile,8,Charge
16027,701,Mordus Bobcat,Mission Mordu Cruiser,11,Entity
16028,701,Mordus Cheetah,Mission Mordu Cruiser,11,Entity
16029,135,800mm Repeating Cannon II Blueprint,Projectile Weapon Blueprint,9,Blueprint
16030,701,Mordus Puma,Mission Mordu Cruiser,11,Entity
16031,701,Mordus Leopard,Mission Mordu Cruiser,11,Entity
16032,135,150mm Light AutoCannon II Blueprint,Projectile Weapon Blueprint,9,Blueprint
16033,701,Mordus Lion,Mission Mordu Cruiser,11,Entity
16034,703,Mordus Phanti,Mission Mordu Battleship,11,Entity
16035,703,Mordus Sequestor,Mission Mordu Battleship,11,Entity
16036,703,Mordus Gigamar,Mission Mordu Battleship,11,Entity
16037,703,Mordus Mammoth,Mission Mordu Battleship,11,Entity
16038,701,Mordus Raid Leader,Mission Mordu Cruiser,11,Entity
16039,703,Mordus Fleet Commander,Mission Mordu Battleship,11,Entity
16040,699,Mordus Bounty Hunter,Mission Mordu Frigate,11,Entity
16041,314,Colossal Sealed Cargo Containers,Miscellaneous,17,Commodity
16042,314,Medium Sized Sealed Cargo Containers,Miscellaneous,17,Commodity
16043,314,Giant Sealed Cargo Containers,Miscellaneous,17,Commodity
16044,314,Small Sealed Cargo Containers,Miscellaneous,17,Commodity
16045,314,Large Sealed Cargo Containers,Miscellaneous,17,Commodity
16046,55,Republic Fleet 125mm Autocannon,Projectile Weapon,7,Module
16047,55,Republic Fleet 1200mm Artillery,Projectile Weapon,7,Module
16048,55,Republic Fleet 1400mm Howitzer Artillery,Projectile Weapon,7,Module
16049,55,Republic Fleet 150mm Autocannon,Projectile Weapon,7,Module
16050,55,Republic Fleet 200mm Autocannon,Projectile Weapon,7,Module
16051,55,Republic Fleet 220mm Autocannon,Projectile Weapon,7,Module
16052,55,Republic Fleet 250mm Artillery,Projectile Weapon,7,Module
16053,55,Republic Fleet 280mm Howitzer Artillery,Projectile Weapon,7,Module
16054,55,Republic Fleet 425mm Autocannon,Projectile Weapon,7,Module
16055,55,Republic Fleet 650mm Artillery,Projectile Weapon,7,Module
16056,55,Republic Fleet 720mm Howitzer Artillery,Projectile Weapon,7,Module
16057,55,Republic Fleet 800mm Repeating Cannon,Projectile Weapon,7,Module
16058,55,Republic Fleet Dual 180mm Autocannon,Projectile Weapon,7,Module
16059,55,Republic Fleet Dual 425mm Autocannon,Projectile Weapon,7,Module
16060,55,Republic Fleet Dual 650mm Repeating Cannon,Projectile Weapon,7,Module
16061,511,Caldari Navy Rapid Light Missile Launcher,Missile Launcher Rapid Light,7,Module
16062,506,Caldari Navy Cruise Missile Launcher,Missile Launcher Cruise,7,Module
16063,136,Caldari Navy Cruise Missile Launcher Blueprint,Missile Launcher Blueprint,9,Blueprint
16064,510,Caldari Navy Heavy Missile Launcher,Missile Launcher Heavy,7,Module
16065,507,Caldari Navy Rocket Launcher,Missile Launcher Rocket,7,Module
16066,136,Caldari Navy Rocket Launcher Blueprint,Missile Launcher Blueprint,9,Blueprint
16067,508,Caldari Navy Torpedo Launcher,Missile Launcher Torpedo,7,Module
16068,509,Caldari Navy Light Missile Launcher,Missile Launcher Light,7,Module
16069,1210,Remote Armor Repair Systems,Armor,16,Skill
16087,818,EoM Imp,Mission Generic Frigates,11,Entity
16088,818,EoM Fiend,Mission Generic Frigates,11,Entity
16089,818,EoM Incubus,Mission Generic Frigates,11,Entity
16090,818,EoM Succubus,Mission Generic Frigates,11,Entity
16091,818,EoM Demon,Mission Generic Frigates,11,Entity
